Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn
CUST-7364,MALE,1,No,No,20,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No,month-to-month,No,Bank transfer,53.15,1065.38,yes
CUST-7104,Female,0,No,Yes,25,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card,75.56,1885.09,YES
CUST-8350,MALE,1,No,No,46,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,one year,Yes,Electronic check,50.55,2334.0,NO
CUST-8200,Female,1,No,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,month-to-month,Yes,Electronic check,95.17,482.74, Yes
CUST-7661, Female ,0,No,No,70,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month to month,No,Bank transfer,67.9,4745.29,yes
CUST-7241,MALE,0,Yes,Yes,0,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,MONTH-TO-MONTH,Yes,Credit card,51.83,0.0, Yes
CUST-7430,male,1,No,Yes,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Mailed check,30.09,750.9, No 
CUST-7814,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,107.97,3140.13,No
CUST-7630,Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,MONTH-TO-MONTH,No,Credit card,95.17,5432.94,yes
CUST-7096, Female ,0,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Mailed check,20.0,771.57,No
CUST-7467,female,0,No,Yes,45,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,2 year,Yes,Credit card,67.9,3049.32,No
CUST-7084,male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,one year,Yes,Electronic check,94.64,1138.04,No
CUST-7701,male,0,No,No,29,Yes,No,DSL,No,No internet service,No,No internet service,No,No,TWO YEAR,No,Mailed check,46.51,1355.21,No
CUST-7009,male,1,Yes,No,54,Yes,No,DSL,Yes,No,No,Yes,No internet service,No internet service,month-to-month,No,Credit card,59.17,3197.86,no
CUST-7604,Female,0,No,No,71,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,one year,Yes,Bank transfer,85.26,6053.86,No
CUST-7878, Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Month to month,No,Mailed check,86.39,696.14,YES
CUST-7773,FEMALE,1,Yes,Yes,5,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,60.62,311.82,No
CUST-7276,FEMALE,0,,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,86.18,4400.96,yes
CUST-7088,Femal,0,No,No,2,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,TWO YEAR,No,Electronic check,71.99,140.78,no
CUST-7090,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month to month,No,Electronic check,63.66,251.12,yes
CUST-7765,Femal,0,No,Yes,9,No,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,Month to month,No,Mailed check,66.53,603.04, Yes
CUST-7280,Femal,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer,101.04,2416.11,no
CUST-8007,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,2 year,Yes,Mailed check,82.34,1813.17,YES
CUST-7651, Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,84.14,253.04,no
CUST-7992, Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Electronic check,34.39,2239.01,no
CUST-7365,female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,ONE YEAR,Yes,Electronic check,74.65,4633.35, No 
CUST-7023,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,ONE YEAR,No,Electronic check,90.22,2260.68,yes
CUST-7676,FEMALE,0,No,Yes,32,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month to month,No,Bank transfer,73.13,2347.57,no
CUST-7998,MALE,1,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer,77.0,618.59,NO
CUST-7310, Female ,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,ONE YEAR,Yes,Electronic check,80.28,79.62,no
CUST-8060,Male,0,No,Yes,24,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer,69.41,1674.24,no
CUST-7640,MALE,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,month-to-month,Yes,Electronic check,84.06,1673.18,no
CUST-7240,female,1,Yes,Yes,6,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,two year,No,Electronic check,62.15,371.78,no
CUST-7666, Male,0,No,No,39,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,74.67,2922.06, Yes
CUST-8253,Femal,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,30.31,1447.82,no
CUST-7098,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.88,96.04,No
CUST-7167,Femal,0,No,Yes,63,No,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,month-to-month,Yes,Electronic check,58.26,3675.77, No 
CUST-7496,FEMALE,1,Yes,Yes,37,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,,86.84,3217.96,Yes
CUST-7275,female,0,Yes,No,37,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,one year,Yes,Credit card,$54.72,2017.5,NO
CUST-8113,FEMALE,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,month-to-month,No,Bank transfer,69.29,682.97, No 
CUST-7714,Femal,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,two year,Yes,Mailed check,89.44,3035.33,No
CUST-8283, Female ,0,No,Yes,42,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,ONE YEAR,Yes,Bank transfer,74.59,3134.37, Yes
CUST-7331,male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,two year,No,Credit card,31.4,1659.99,yes
CUST-7219,Female,0,Yes,No,-30,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,month-to-month,No,Credit card,57.77,1742.04,no
CUST-7433,female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,two year,No,Bank transfer,69.7, , No 
CUST-8368,male,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month to month,Yes,Credit card,80.66,722.22,No
CUST-8244,female,0,No,Yes,12,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card,56.7,675.63,YES
CUST-7486,male,0,Yes,Yes,31,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,MONTH-TO-MONTH,Yes,Credit card,62.66,1951.4, No 
CUST-7531,male,0,Yes,,14,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,ONE YEAR,Yes,Electronic check,71.97,1000.79,NO
CUST-8261,Femal,1,Yes,Yes,71,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,two year,Yes,Mailed check,66.77,4733.15,YES
CUST-7260,Female,0,Yes,Yes,57,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No internet service,Month to month,Yes,Mailed check,65.14,3703.19,
CUST-7810,Male,0,Yes,No,5,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,44.04,212.34,yes
CUST-7305,male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,ONE YEAR,No,Mailed check,79.45,5076.32,No
CUST-8226,Male,1,Yes,No,2,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,Yes,MONTH-TO-MONTH,Yes,Bank transfer,92.22,191.96,No
CUST-7196,Femal,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,ONE YEAR,No,Bank transfer,88.11,4498.58, Yes
CUST-8164,male,0,,No,21,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,54.61,1143.66,YES
CUST-8146,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,one year,No,Electronic check,82.8,2723.19,NO
CUST-7494,male,0,Yes,No,65,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,2 year,Yes,Credit card,47.19,3069.56,yes
CUST-7110, Male,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,MONTH-TO-MONTH,Yes,Electronic check,68.94,4351.76,NO
CUST-8108,Male,0,Yes,No,72,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,MONTH-TO-MONTH,No,Electronic check,71.39,5135.69,NO
CUST-7513, Male,0,No,No,5,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No,ONE YEAR,Yes,Bank transfer,71.77,368.19,NO
CUST-7691,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,two year,No,Electronic check,76.79,1612.09,no
CUST-7369,Femal,0,No,Yes,2,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month to month,No,Electronic check,65.71,121.89, No 
CUST-7793,FEMALE,0,,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,81.18,320.5,yes
CUST-8098,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month to month,No,Bank transfer,87.59,433.02,no
CUST-7926,Femal,0,No,No,29,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No internet service,one year,No,Credit card,57.42,1665.57, No 
CUST-7273,male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,ONE YEAR,No,Bank transfer,68.37,4104.62,no
CUST-7396, Male,0,No,No,63,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,MONTH-TO-MONTH,No,Electronic check,77.56,4893.09, No 
CUST-8178,female,0,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,No,Electronic check,30.65,276.07,no
CUST-7944,Femal,0,No,Yes,36,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,month-to-month,No,Bank transfer,49.12,2882.54,yes
CUST-7797,Male,1,No,No,67,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Month to month,No,Electronic check,55.33,3714.52,no
CUST-8074,female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Mailed check,67.42,1695.25, No 
CUST-8062, Female ,1,No,Yes,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.81,1454.29,Yes
CUST-7961,Female,0,Yes,Yes,63,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,No,Bank transfer,33.17,2084.46, No 
CUST-7418,,0,No,No,34,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No internet service,MONTH-TO-MONTH,No,Electronic check,62.06,2114.5,
CUST-7375,female,0,No,No,26,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,month-to-month,Yes,Mailed check,74.75,1948.93, Yes
CUST-7463,Femal,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,MONTH-TO-MONTH,Yes,Electronic check,71.29,4625.03,no
CUST-7470,Femal,0,Yes,Yes,56,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,MONTH-TO-MONTH,Yes,Bank transfer,61.76,3452.96,no
CUST-8099,FEMALE,No,Yes,No,42,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Bank transfer,64.48,2703.11,no
CUST-7559,MALE,1,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Credit card,26.25,, No 
CUST-7302,female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month to month,No,Credit card,92.44,6658.67,No
CUST-7582,Femal,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,2 year,Yes,Bank transfer,70.58,3962.04,No
CUST-7798,MALE,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,Yes,Mailed check,30.17,207.01,YES
CUST-7011,MALE,0,No,Yes,42,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,MONTH-TO-MONTH,Yes,Mailed check,$66.62,2791.62,YES
CUST-8227, Female ,0,No,Yes,29,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Electronic check,63.89,1852.16,Yes
CUST-7538,male,1,No,No,37,Yes,No phone service,DSL,No,No,Yes,No,No internet service,No,MONTH-TO-MONTH,Yes,Credit card,56.79,2096.12,Yes
CUST-7627,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,one year,Yes,Credit card,91.69,920.65, Yes
CUST-7281,FEMALE,0,Yes,Yes,19,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,two year,No,Mailed check,66.82,1279.52,NO
CUST-7983,Female,0,No,Yes,41,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,2 year,Yes,Bank transfer,82.8,3392.95,NO
CUST-7544, Male,0,No,Yes,56,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,76.86,4313.72,No
CUST-7223,Male,1,Yes,No,-6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Credit card,$27.12,172.57,No
CUST-7672,male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,32.99,786.28,no
CUST-7966,male,0,No,No,31,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No,2 year,No,Electronic check,48.81,1503.73,NO
CUST-8149,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,two year,Yes,Electronic check,87.3,165.95,YES
CUST-8093,female,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card,66.21,3633.01, Yes
CUST-7365,female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,ONE YEAR,Yes,Electronic check,74.65,4633.35, No 
CUST-7994,MALE,0,Yes,Yes,10,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,MONTH-TO-MONTH,Yes,Electronic check,86.56,871.46,YES
CUST-7580,female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month to month,No,Electronic check,70.1,4477.9,YES
CUST-8045,MALE,0,No,No,33,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,54.57,1808.62, No 
CUST-7077, Male,No,,No,2,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,2 year,Yes,Bank transfer,52.72,114.36,no
CUST-7547,MALE,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No internet service,two year,Yes,Bank transfer,75.36,2863.29,NO
CUST-7162,,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Electronic check,59.42,4.12,YES
CUST-7748,Female,0,Yes,No,55,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,No,Bank transfer,25.55,1395.84,No
CUST-7826,Male,0,Yes,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,Yes,Mailed check,20.0,909.94, No 
CUST-7125,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,No,Credit card,97.19,3007.74, No 
CUST-7757,Female,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Credit card,30.7,2093.38, Yes
CUST-8066, Female ,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,88.99,6226.8,NO
CUST-7576,FEMALE,1,No,No,71,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,two year,No,Bank transfer,92.84,6591.61,No
CUST-7621, Male,0,No,Yes,71,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,MONTH-TO-MONTH,Yes,Electronic check,48.75,3454.9,
CUST-7767,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,ONE YEAR,Yes,Mailed check,71.31,143.98,NO
CUST-7506,male,0,No,Yes,37,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,2 year,Yes,Bank transfer,74.12,3171.02,No
CUST-8030,male,No,No,Yes,52,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,Month to month,Yes,Electronic check,84.93,4415.71,YES
CUST-8319,MALE,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,month-to-month,No,Electronic check,86.95,4788.82,yes
CUST-7802, Male,0,Yes,Yes,63,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,ONE YEAR,Yes,Credit card,92.54,5823.16, No 
CUST-7844,FEMALE,0,No,No,63,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,two year,Yes,Mailed check,91.71,5781.06, No 
CUST-8233,,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,2 year,Yes,Electronic check,76.48,1144.72, Yes
CUST-7689,MALE,1,Yes,No,0,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,Yes,MONTH-TO-MONTH,No,Bank transfer,61.54,0.0, Yes
CUST-8254,male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,MONTH-TO-MONTH,No,Mailed check,88.75,5496.16, No 
CUST-7259, Female ,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,2 year,Yes,Credit card,98.42,4132.15,No
CUST-7282,FEMALE,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,91.23,2277.22,no
CUST-7634,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,,96.46,3187.73, No 
CUST-8377,Male,0,Yes,No,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,No,Electronic check,33.87,2095.63,NO
CUST-7474,MALE,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,month-to-month,Yes,Electronic check,106.39,734.9,Yes
CUST-7455,FEMALE,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Credit card,109.16,326.25,No
CUST-7320,Femal,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,Yes,Electronic check,30.68,1157.07,No
CUST-7434, Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,two year,Yes,Bank transfer,84.28,251.89,yes
CUST-7259, Female ,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,2 year,Yes,Credit card,98.42,4132.15,No
CUST-7299,Male,1,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Electronic check,27.7,1046.66, No 
CUST-7436,FEMALE,0,Yes,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,Yes,Credit card,20.0,221.58,YES
CUST-8330, Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,No,Bank transfer,25.71,717.99, No 
CUST-7438,Female,0,Yes,No,65,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,two year,Yes,Mailed check,$87.96,5724.74,NO
CUST-7325,FEMALE,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,month-to-month,Yes,Mailed check,94.23,2638.33,Yes
CUST-7403,female,0,No,Yes,62,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,2 year,Yes,Mailed check,95.33,5901.58,Yes
CUST-7564,male,0,Yes,No,33,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month to month,No,Credit card,46.76,1539.17,YES
CUST-7292, Female ,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,month-to-month,Yes,Credit card,78.51,935.55, No 
CUST-7278,,0,No,Yes,7,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,ONE YEAR,Yes,Bank transfer,100.86,710.85,YES
CUST-7655, Male,1,Yes,No,38,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,ONE YEAR,Yes,Mailed check,89.45,3406.99,YES
CUST-8270, Female ,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,MONTH-TO-MONTH,No,Electronic check,88.97,1326.97,no
CUST-7732, Female ,0,No,Yes,29,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,ONE YEAR,Yes,Electronic check,69.9,2030.13,no
CUST-7553,FEMALE,0,No,No,49,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,MONTH-TO-MONTH,Yes,Bank transfer,84.98,4157.77, Yes
CUST-7094,Femal,0,Yes,No,55,No,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,month-to-month,No,Bank transfer,55.25,3033.42,NO
CUST-8381,female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,No,Mailed check,31.96,2021.09,No
CUST-7245, Female ,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,78.23,2571.69,Yes
CUST-7945,male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month to month,No,Credit card,88.34,2649.44,NO
CUST-8191,Femal,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,MONTH-TO-MONTH,No,Mailed check,79.91,3591.9,no
CUST-7775,MALE,0,Yes,Yes,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,No,Mailed check,34.06,347.41,NO
CUST-7426, Male,0,Yes,No,53,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,MONTH-TO-MONTH,No,Mailed check,64.74,3423.81,YES
CUST-8186,female,0,No,Yes,47,Yes,No,DSL,No,Yes,Yes,No,Yes,No,one year,Yes,Bank transfer,71.85,3385.15,No
CUST-7149,,1,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Electronic check,27.41,496.35,NO
CUST-7226,MALE,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,two year,No,Bank transfer,87.16,268.45, Yes
CUST-7865, Male,0,No,No,4,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,two year,Yes,Electronic check,80.64,332.28,YES
CUST-7967,Female,0,No,Yes,56,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,MONTH-TO-MONTH,Yes,Mailed check,59.75,3340.73,no
CUST-8118,female,0,No,Yes,63,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,MONTH-TO-MONTH,No,Bank transfer,70.38,4442.47,Yes
CUST-8245,FEMALE,0,No,Yes,45,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer,88.09, ,NO
CUST-7900, Male,0,No,No,11,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month to month,No,Mailed check,88.06,963.36, Yes
CUST-7699,MALE,0,Yes,Yes,39,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,84.0,3279.95,yes
CUST-7601, Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer,87.74,272.15, Yes
CUST-8058, Female ,1,Yes,Yes,0,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Electronic check,94.08,3.18,yes
CUST-7217,female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,month-to-month,No,Mailed check,96.43,1925.64,NO
CUST-8096,Female,0,Yes,Yes,10,Yes,No phone service,DSL,No,No internet service,No,No,Yes,Yes,two year,No,Electronic check,64.8,648.32,No
CUST-7817,Female,0,Yes,No,47,No,No phone service,DSL,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Credit card,54.4,2563.34, No 
CUST-7220,male,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,86.37,5534.54,YES
CUST-7213, Female ,1,Yes,Yes,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.03,555.09,yes
CUST-8356,female,0,No,Yes,68,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,72.93,4960.68,No
CUST-7907,MALE,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month to month,No,Electronic check,75.73,2876.96, Yes
CUST-7394,MALE,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month to month,Yes,Mailed check,93.21,928.67,No
