Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn,Data_Quality_Flag
CUST-7467,Female,No,No,Yes,45,Yes,"No phone service",DSL,Yes,No,Yes,Yes,No,Yes,"Two year",Yes,"Credit card",67.90,3049.32,No,Clean
CUST-7468,Female,Yes,No,No,22,Yes,Yes,"Fiber optic",No,"No internet service",Yes,"No internet service",No,Yes,Month-to-month,No,"Bank transfer",82.49,1810.44,Yes,Clean
CUST-7469,Male,No,No,No,3,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer",34.47,99.36,No,Clean
CUST-7470,Female,No,Yes,Yes,56,Yes,No,DSL,Yes,"No internet service","No internet service",Yes,"No internet service","No internet service",Month-to-month,Yes,"Bank transfer",61.76,3452.96,No,Clean
CUST-7471,Female,No,Unknown,No,51,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",31.22,1593.68,No,Clean
CUST-7472,Male,No,Yes,No,62,No,"No phone service",DSL,No,Yes,"No internet service",No,Yes,"No internet service",Month-to-month,Yes,"Credit card",52.83,3270.97,Yes,Clean
CUST-7473,Female,No,Yes,No,25,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer",20.00,496.85,No,Clean
CUST-7474,Male,No,Yes,No,7,Yes,Yes,"Fiber optic",Yes,Yes,"No internet service",Yes,"No internet service","No internet service",Month-to-month,Yes,"Electronic check",106.39,734.90,Yes,Clean
CUST-7475,Female,No,No,Yes,48,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",30.09,1447.15,No,Clean
CUST-7476,Female,No,Yes,No,51,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Credit card",80.49,4111.01,Yes,Clean
CUST-7477,Male,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Yes,No,"No internet service",Month-to-month,No,"Credit card",61.49,497.57,No,Clean
CUST-7478,Female,No,Yes,No,15,Yes,No,DSL,No,"No internet service",Yes,Yes,"No internet service",No,Month-to-month,No,"Credit card",66.31,996.78,No,Clean
CUST-7479,Male,No,Yes,Yes,0,Yes,Yes,DSL,Yes,"No internet service",Yes,Yes,No,Yes,"One year",Yes,"Credit card",77.62,5.27,No,Clean
CUST-7480,Male,No,No,No,0,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",27.45,6.21,Yes,Clean
CUST-7481,Female,No,No,No,48,Yes,"No phone service","Fiber optic",Yes,No,"No internet service",Yes,"No internet service",No,Month-to-month,No,"Bank transfer",90.39,4334.87,No,Clean
CUST-7482,Unknown,No,No,Yes,71,Yes,No,"Fiber optic",Yes,"No internet service",Yes,"No internet service",No,No,"One year",No,"Bank transfer",85.87,6102.88,Yes,Clean
CUST-7483,Male,Yes,Yes,No,14,Yes,No,DSL,No,"No internet service",No,Yes,"No internet service","No internet service","One year",Yes,"Bank transfer",49.80,706.16,No,Clean
CUST-7484,Female,No,Yes,No,61,No,"No phone service","Fiber optic",No,"No internet service","No internet service",Yes,"No internet service",No,"Two year",Yes,"Bank transfer",77.51,4733.15,No,Clean
CUST-7486,Male,No,Yes,Yes,31,Yes,"No phone service",DSL,Yes,Yes,"No internet service","No internet service",No,Yes,Month-to-month,Yes,"Credit card",62.66,1951.40,No,Clean
CUST-7487,Female,No,No,No,48,Yes,No,"Fiber optic",Yes,"No internet service",No,"No internet service","No internet service",No,Month-to-month,Yes,"Bank transfer",76.37,3661.38,No,Clean
CUST-7488,Male,No,Yes,No,57,Yes,No,DSL,"No internet service",No,No,No,No,No,Month-to-month,Yes,"Bank transfer",53.58,3062.32,Yes,Clean
CUST-7489,Female,No,Yes,No,47,Yes,"No phone service","Fiber optic",No,Yes,No,"No internet service",No,No,"Two year",No,"Credit card",77.41,3641.54,No,Clean
CUST-7490,Female,No,Yes,Yes,3,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card",28.96,87.16,No,Clean
CUST-7491,Male,No,Yes,Yes,0,Yes,Yes,DSL,"No internet service","No internet service","No internet service",No,Yes,Yes,"One year",No,"Electronic check",63.59,0.00,No,Clean
CUST-7492,Female,No,No,Yes,44,Yes,"No phone service","Fiber optic",No,"No internet service","No internet service","No internet service",Yes,"No internet service","Two year",No,"Bank transfer",82.44,3632.03,No,Clean
CUST-7493,Male,No,Yes,Yes,2,Yes,Yes,DSL,"No internet service","No internet service",Yes,Yes,"No internet service",No,Month-to-month,No,"Bank transfer",53.53,108.86,Yes,Clean
CUST-7494,Male,No,Yes,No,65,Yes,Yes,DSL,No,No,"No internet service",No,"No internet service",Yes,"Two year",Yes,"Credit card",47.19,3069.56,Yes,Clean
CUST-7495,Female,No,Yes,Yes,0,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card",20.00,4.69,Yes,Clean
CUST-7496,Female,Yes,Yes,Yes,37,Yes,"No phone service","Fiber optic",No,"No internet service",No,No,"No internet service",Yes,Month-to-month,No,Unknown,86.84,3217.96,Yes,Clean
CUST-7497,Female,No,Yes,No,7,Yes,No,DSL,"No internet service",Yes,"No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer",57.28,392.71,No,Clean
CUST-7498,Male,No,No,Yes,72,Yes,Yes,DSL,"No internet service",Yes,Yes,Yes,"No internet service",No,"Two year",Yes,"Bank transfer",70.66,5083.76,No,Clean
CUST-7499,Female,Yes,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,"No internet service",No,"Two year",Yes,"Credit card",67.62,4456.53,No,Clean
CUST-7500,Female,No,Yes,Unknown,46,No,"No phone service","Fiber optic",Yes,Yes,"No internet service","No internet service","No internet service","No internet service","One year",Yes,"Credit card",77.04,3537.72,No,Clean
CUST-7501,Male,No,Yes,Yes,1,No,"No phone service",DSL,"No internet service",Yes,"No internet service",Yes,"No internet service",No,"One year",No,"Bank transfer",57.86,49.19,No,Clean
CUST-7502,Male,Yes,Yes,No,33,Yes,"No phone service","Fiber optic",Yes,Yes,"No internet service","No internet service",Yes,"No internet service",Month-to-month,Yes,"Electronic check",87.44,2885.86,Yes,Clean
CUST-7503,Male,No,Yes,No,5,Yes,"No phone service",DSL,No,Yes,"No internet service",Yes,"No internet service",No,"One year",Yes,"Bank transfer",66.98,338.34,Yes,Clean
CUST-7504,Female,No,Yes,Yes,53,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card",30.40,1621.07,No,Clean
CUST-7505,Male,No,Yes,Yes,15,Yes,Yes,"Fiber optic","No internet service",No,No,Yes,"No internet service","No internet service",Month-to-month,Yes,"Mailed check",69.26,1030.82,Yes,Clean
CUST-7506,Male,No,No,Yes,37,Yes,No,"Fiber optic",No,"No internet service","No internet service",Yes,No,Yes,"Two year",Yes,"Bank transfer",85.93,3171.02,No,"Duplicate ID - Conflicting Values"
CUST-7507,Male,Yes,Yes,Yes,4,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",33.27,140.33,No,Clean
CUST-7508,Female,No,Yes,No,17,Yes,"No phone service",DSL,"No internet service",Yes,"No internet service","No internet service","No internet service",Yes,"Two year",No,"Mailed check",64.02,1094.07,No,Clean
CUST-7509,Female,No,Yes,Yes,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Credit card",28.45,2051.84,No,Clean
CUST-7510,Male,No,Yes,No,22,Yes,No,DSL,"No internet service",No,No,No,Yes,No,Month-to-month,No,"Credit card",54.27,1199.72,Yes,Clean
CUST-7511,Male,Yes,Yes,No,69,Yes,Yes,"Fiber optic","No internet service",No,"No internet service",Yes,Yes,"No internet service","One year",Yes,"Bank transfer",84.99,5860.83,Yes,Clean
CUST-7512,Male,No,No,No,69,Yes,Yes,"Fiber optic",Yes,Yes,Yes,"No internet service","No internet service","No internet service","One year",No,"Credit card",88.46,6106.84,No,Clean
CUST-7513,Male,No,No,No,5,Yes,Yes,DSL,No,"No internet service",Yes,Yes,No,No,"One year",Yes,"Bank transfer",71.77,368.19,No,Clean
CUST-7514,Female,No,Yes,No,67,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",33.83,2264.44,No,Clean
CUST-7515,Male,No,Yes,Yes,40,Yes,"No phone service","Fiber optic",Yes,"No internet service",Yes,Yes,No,No,"Two year",Yes,"Mailed check",98.54,3945.90,No,Clean
CUST-7517,Female,No,No,No,71,Yes,No,"Fiber optic","No internet service",Yes,No,No,"No internet service",Yes,"One year",No,"Credit card",79.88,5675.83,Yes,Clean
CUST-7518,Male,No,No,No,0,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",31.93,9.43,No,Clean
CUST-7519,Male,No,No,No,41,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,"No internet service",Month-to-month,Yes,"Electronic check",77.69,3178.11,No,Clean
CUST-7520,Female,No,Yes,No,47,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",25.44,1202.38,No,Clean
CUST-7521,Female,Yes,No,Yes,3,Yes,Yes,DSL,No,"No internet service","No internet service",Yes,Yes,Yes,"One year",No,Unknown,68.26,205.79,Yes,Clean
CUST-7522,Female,Yes,No,No,31,Yes,Yes,"Fiber optic",No,Yes,No,Yes,No,"No internet service","Two year",Yes,"Electronic check",93.95,2912.98,No,Clean
CUST-7523,Male,No,No,No,62,Yes,"No phone service","Fiber optic",Yes,"No internet service",Yes,"No internet service",Yes,"No internet service",Month-to-month,Yes,"Electronic check",94.31,5840.11,No,Clean
CUST-7524,Female,No,Yes,Yes,58,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",30.29,1759.25,Yes,Clean
CUST-7525,Male,No,No,Yes,24,Yes,Yes,DSL,No,No,No,Yes,"No internet service","No internet service","Two year",No,"Electronic check",60.03,1447.63,No,Clean
CUST-7526,Female,No,Yes,Yes,3,Yes,"No phone service","Fiber optic","No internet service","No internet service",Yes,No,No,"No internet service","Two year",Yes,"Mailed check",85.50,265.24,No,Clean
CUST-7527,Female,No,No,Yes,72,Yes,Yes,"Fiber optic",Yes,"No internet service",No,Yes,"No internet service",Yes,"One year",No,"Mailed check",89.94,6473.68,No,Clean
CUST-7528,Female,No,Yes,No,25,Yes,No,DSL,"No internet service",Yes,"No internet service","No internet service",Yes,Yes,Month-to-month,Yes,"Electronic check",73.96,1850.48,No,Clean
CUST-7529,Female,No,Yes,Yes,44,Yes,Yes,"Fiber optic",No,"No internet service",No,No,Yes,"No internet service",Month-to-month,Yes,"Bank transfer",78.45,3447.03,No,Clean
CUST-7530,Male,No,No,No,2,Yes,Yes,"Fiber optic",Yes,Yes,"No internet service",Yes,Yes,"No internet service",Month-to-month,Yes,"Credit card",102.48,205.19,Yes,Clean
CUST-7531,Male,No,Yes,Unknown,14,Yes,"No phone service",DSL,Yes,Yes,No,Yes,No,Yes,"One year",Yes,"Electronic check",71.97,1000.79,No,Clean
CUST-7532,Male,No,Yes,No,7,Yes,No,"Fiber optic",No,"No internet service",Yes,"No internet service","No internet service",Yes,Month-to-month,Yes,"Bank transfer",91.71,644.97,No,Clean
CUST-7533,Female,No,No,Yes,69,Yes,No,"Fiber optic",Yes,Yes,No,No,Yes,No,"One year",Yes,"Mailed check",83.39,5745.95,No,Clean
CUST-7534,Female,Yes,Yes,Yes,41,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",30.11,1232.57,Yes,Clean
CUST-7535,Male,No,No,No,9,Yes,"No phone service","Fiber optic",No,"No internet service",Yes,No,No,"No internet service","One year",No,"Bank transfer",77.07,691.10,Yes,Clean
CUST-7536,Male,No,No,Yes,41,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer",26.23,1076.14,No,Clean
CUST-7537,Female,Yes,No,No,4,Yes,No,"Fiber optic",No,No,Yes,"No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card",71.01,286.93,Yes,Clean
CUST-7538,Male,Yes,No,No,37,Yes,"No phone service",DSL,No,No,Yes,No,"No internet service",No,Month-to-month,Yes,"Credit card",56.79,2096.12,Yes,Clean
CUST-7539,Female,No,Yes,No,3,Yes,"No phone service","Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Mailed check",116.06,350.50,Yes,Clean
CUST-7540,Male,Yes,No,No,57,Yes,Yes,DSL,No,"No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",50.74,2897.35,No,Clean
CUST-7541,Male,No,Yes,No,7,Yes,No,"Fiber optic",No,No,"No internet service",No,Yes,No,Month-to-month,No,"Bank transfer",71.74,493.88,No,Clean
CUST-7542,Female,No,Yes,No,2,Yes,"No phone service","Fiber optic",No,"No internet service",Yes,No,"No internet service","No internet service",Month-to-month,No,"Mailed check",83.95,160.89,Yes,Clean
CUST-7543,Male,No,No,No,1,Yes,Yes,DSL,"No internet service",Yes,No,No,"No internet service","No internet service","Two year",Yes,"Bank transfer",62.82,65.99,Yes,Clean
CUST-7544,Male,No,No,Yes,56,Yes,No,"Fiber optic",No,"No internet service",No,"No internet service",No,Yes,Month-to-month,Yes,"Mailed check",76.86,4313.72,No,Clean
CUST-7545,Male,No,Yes,Yes,39,Yes,"No phone service",DSL,"No internet service",No,No,"No internet service",Yes,No,"Two year",Yes,"Mailed check",50.66,1967.99,No,Clean
CUST-7546,Male,No,Yes,No,3,Yes,No,"Fiber optic",Yes,Yes,No,"No internet service",No,Yes,Month-to-month,Yes,"Electronic check",96.17,288.51,Yes,Clean
CUST-7547,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,"No internet service",No,"No internet service","Two year",Yes,"Bank transfer",75.36,2863.29,No,Clean
CUST-7548,Female,No,No,No,2,Yes,Yes,"Fiber optic",Yes,"No internet service",Yes,"No internet service","No internet service","No internet service","Two year",Yes,"Credit card",99.32,202.44,Yes,Clean
CUST-7549,Male,No,Yes,No,23,Yes,Yes,DSL,Yes,No,"No internet service","No internet service",Yes,No,Month-to-month,Yes,"Electronic check",67.97,1565.48,Yes,Clean
CUST-7550,Male,No,Yes,No,27,Yes,"No phone service","Fiber optic","No internet service",Yes,Yes,No,"No internet service","No internet service",Month-to-month,No,"Credit card",91.35,2464.76,No,Clean
CUST-7551,Female,No,Yes,No,1,Yes,No,DSL,No,"No internet service",Yes,No,"No internet service","No internet service","One year",Yes,"Credit card",49.22,56.53,No,Clean
CUST-7552,Male,No,No,Yes,40,No,"No phone service",DSL,"No internet service","No internet service","No internet service",No,No,"No internet service","Two year",Yes,"Credit card",46.06,1851.26,No,Clean
CUST-7553,Female,No,No,No,49,Yes,"No phone service","Fiber optic",Yes,Yes,"No internet service",Yes,No,Yes,Month-to-month,Yes,"Bank transfer",84.98,4157.77,Yes,Clean
CUST-7554,Male,No,Yes,No,17,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,"Mailed check",62.44,1056.17,No,Clean
CUST-7555,Female,No,Yes,No,62,Yes,Yes,"Fiber optic",Yes,"No internet service",No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer",79.75,4949.63,Yes,Clean
CUST-7556,Female,Yes,Yes,No,0,Yes,Yes,"Fiber optic",Yes,Yes,No,No,"No internet service",No,"One year",No,"Electronic check",83.17,0.00,Yes,Clean
CUST-7557,Male,No,No,Yes,5,Yes,No,"Fiber optic",Yes,No,"No internet service",Yes,"No internet service",No,Month-to-month,Yes,"Bank transfer",73.34,362.80,Yes,Clean
CUST-7558,Female,No,Yes,Yes,10,Yes,"No phone service",DSL,"No internet service",Yes,Yes,No,No,"No internet service",Month-to-month,Yes,"Mailed check",67.91,672.29,No,Clean
CUST-7559,Male,Yes,Yes,Yes,25,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",26.25,656.25,No,Clean
CUST-7560,Female,No,Yes,No,2,Yes,"No phone service",DSL,Yes,Yes,No,Yes,"No internet service","No internet service",Month-to-month,No,"Mailed check",70.92,136.60,No,Clean
CUST-7561,Female,No,Yes,No,39,Yes,"No phone service",DSL,"No internet service",Yes,Yes,No,"No internet service",Yes,Month-to-month,Yes,"Credit card",65.86,2577.53,No,"Duplicate ID - Conflicting Values"
CUST-7562,Male,No,No,No,16,Yes,Yes,"Fiber optic",Yes,"No internet service",Yes,Yes,"No internet service","No internet service",Month-to-month,No,"Mailed check",87.56,1396.21,Yes,Clean
CUST-7563,Female,Yes,Yes,No,67,Yes,"No phone service","Fiber optic",No,No,Yes,"No internet service","No internet service",Yes,"Two year",Yes,"Electronic check",81.48,5457.60,No,Clean
CUST-7564,Male,No,Yes,No,33,No,"No phone service",DSL,"No internet service","No internet service","No internet service",No,Yes,"No internet service",Month-to-month,No,"Credit card",46.76,1539.17,Yes,Clean
CUST-7565,Male,No,Yes,No,2,Yes,"No phone service",DSL,Yes,"No internet service","No internet service",No,"No internet service",Yes,Month-to-month,Yes,"Bank transfer",71.24,135.11,No,Clean
CUST-7566,Female,No,No,Yes,1,Yes,Yes,DSL,Yes,No,No,No,"No internet service",Yes,"One year",Yes,"Electronic check",75.04,75.96,Yes,Clean
CUST-7567,Female,No,Yes,Yes,0,No,"No phone service","Fiber optic",Yes,"No internet service",Yes,Yes,Yes,"No internet service","Two year",No,"Credit card",81.43,0.00,No,Clean
CUST-7568,Male,No,Yes,No,0,Yes,"No phone service","Fiber optic","No internet service","No internet service",Yes,Yes,Yes,No,Month-to-month,Yes,"Credit card",88.68,3.89,No,Clean
CUST-7569,Male,No,No,No,57,Yes,"No phone service",DSL,Yes,No,"No internet service","No internet service","No internet service",No,"One year",No,"Bank transfer",64.05,3641.42,No,Clean
CUST-7570,Male,Yes,Yes,No,60,Yes,"No phone service","Fiber optic","No internet service",No,"No internet service","No internet service",Yes,Yes,Month-to-month,Yes,"Credit card",97.08,5829.30,No,Clean
CUST-7571,Female,No,Yes,No,1,No,"No phone service","Fiber optic",Yes,"No internet service",No,No,"No internet service",No,"One year",Yes,"Bank transfer",75.41,76.37,No,Clean
CUST-7572,Male,No,Yes,Yes,1,Yes,"No phone service",DSL,Yes,Yes,"No internet service",No,No,Yes,"Two year",Yes,"Electronic check",69.18,60.79,No,Clean
CUST-7573,Male,No,Yes,Yes,6,Yes,"No phone service",DSL,Yes,Yes,Yes,"No internet service",Yes,Yes,Month-to-month,Yes,"Bank transfer",88.15,527.60,No,Clean
CUST-7574,Male,No,Yes,No,32,Yes,Yes,"Fiber optic","No internet service",No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",81.28,2604.41,No,Clean
CUST-7575,Male,No,Yes,Yes,55,No,"No phone service","Fiber optic",Yes,No,No,Yes,Yes,No,"One year",Yes,"Credit card",83.26,4570.69,No,Clean
CUST-7576,Female,Yes,No,No,71,Yes,Yes,"Fiber optic",Yes,"No internet service","No internet service",No,No,Yes,"Two year",No,"Bank transfer",92.84,6591.61,No,Clean
CUST-7577,Male,No,No,Yes,50,Yes,Yes,"Fiber optic",No,"No internet service","No internet service",Yes,No,Yes,Month-to-month,No,"Mailed check",95.56,4786.02,No,Clean
CUST-7578,Female,No,No,Yes,57,Yes,Yes,DSL,No,Yes,"No internet service","No internet service",No,Yes,"One year",Yes,"Credit card",64.95,3699.31,No,Clean
CUST-7579,Male,Yes,No,Unknown,7,Yes,No,"Fiber optic",Yes,"No internet service",No,No,"No internet service",No,Month-to-month,Yes,"Credit card",78.85,546.08,Yes,Clean
CUST-7580,Female,No,Yes,No,64,Yes,No,"Fiber optic",Yes,No,No,"No internet service",No,No,Month-to-month,No,"Electronic check",70.10,4477.90,Yes,Clean
CUST-7581,Male,No,No,Yes,42,Yes,Yes,"Fiber optic",No,"No internet service","No internet service",No,No,No,"One year",Yes,"Electronic check",70.33,2961.14,No,Clean
CUST-7582,Female,No,Yes,Yes,56,Yes,Yes,"Fiber optic",No,"No internet service","No internet service",No,"No internet service",No,"Two year",Yes,"Bank transfer",70.58,3962.04,No,Clean
CUST-7583,Male,No,No,No,18,Yes,No,DSL,Yes,Yes,Yes,Yes,No,"No internet service","One year",No,"Credit card",74.65,1337.82,Yes,Clean
CUST-7584,Male,No,No,Yes,44,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",34.14,1500.80,No,Clean
CUST-7585,Male,Yes,Yes,Yes,60,Yes,"No phone service","Fiber optic","No internet service",No,No,"No internet service",No,"No internet service",Month-to-month,No,"Mailed check",71.68,4298.31,No,Clean
CUST-7586,Male,No,No,Yes,7,Yes,"No phone service","Fiber optic",Yes,No,Yes,"No internet service","No internet service",Yes,Month-to-month,No,"Electronic check",79.23,555.29,Yes,Clean
CUST-7587,Female,Yes,No,Yes,60,Yes,"No phone service","Fiber optic",No,No,No,No,"No internet service",Yes,Month-to-month,Yes,"Bank transfer",66.93,4025.62,No,Clean
CUST-7588,Female,No,No,No,16,Yes,"No phone service","Fiber optic","No internet service","No internet service",No,"No internet service",Yes,No,Month-to-month,Yes,"Electronic check",73.60,1182.46,No,Clean
CUST-7589,Male,No,Yes,No,45,Yes,Yes,DSL,"No internet service",No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",69.45,3133.10,No,Clean
CUST-7590,Male,No,No,No,31,Yes,Yes,DSL,"No internet service",Yes,Yes,"No internet service",No,"No internet service","One year",Yes,Unknown,64.38,2000.06,No,Clean
CUST-7591,Male,No,No,Yes,53,No,"No phone service",DSL,"No internet service",Yes,"No internet service","No internet service","No internet service",Yes,Month-to-month,No,"Mailed check",56.35,2978.03,No,Clean
CUST-7592,Male,No,No,No,6,Yes,"No phone service",DSL,Yes,"No internet service",Yes,Yes,Yes,"No internet service",Month-to-month,No,"Electronic check",71.83,437.34,Yes,Clean
CUST-7593,Male,No,No,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,"No internet service","No internet service",Yes,"Two year",Yes,"Bank transfer",80.64,88.45,Yes,Clean
CUST-7594,Male,No,No,No,34,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",28.34,956.97,No,Clean
CUST-7595,Male,Yes,No,No,25,Yes,Yes,DSL,Yes,Yes,"No internet service",Yes,Yes,"No internet service","One year",No,"Mailed check",64.01,1591.41,No,Clean
CUST-7596,Male,Yes,Yes,No,11,Yes,"No phone service","Fiber optic",Yes,Yes,No,Yes,No,No,Month-to-month,No,"Mailed check",96.19,1048.52,No,Clean
CUST-7597,Female,Yes,Yes,Yes,28,Yes,Yes,DSL,No,"No internet service",Yes,No,No,"No internet service","Two year",No,"Mailed check",52.97,1475.58,No,Clean
CUST-7598,Female,No,Yes,Yes,48,Yes,Yes,"Fiber optic","No internet service","No internet service","No internet service",Yes,No,No,"One year",Yes,"Mailed check",87.25,4179.66,No,Clean
CUST-7599,Female,No,No,Yes,3,No,"No phone service",DSL,"No internet service",No,No,Yes,Yes,Yes,Month-to-month,No,"Electronic check",51.63,159.35,Yes,Clean
CUST-7600,Female,No,Yes,Yes,3,Yes,No,DSL,No,No,"No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer",51.58,158.73,Yes,Clean
CUST-7601,Male,No,No,No,3,Yes,Yes,"Fiber optic",Yes,Yes,"No internet service","No internet service",No,Yes,"Two year",Yes,"Bank transfer",87.74,272.15,Yes,Clean
CUST-7602,Male,No,Yes,No,9,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",25.14,233.97,No,Clean
CUST-7603,Female,No,No,No,65,Yes,"No phone service","Fiber optic",Yes,"No internet service",Yes,"No internet service",Yes,Yes,"Two year",No,"Mailed check",93.67,6083.57,No,Clean
CUST-7604,Female,No,No,No,71,Yes,"No phone service","Fiber optic",No,No,"No internet service","No internet service",No,Yes,"One year",Yes,"Bank transfer",85.26,6053.86,No,Clean
CUST-7605,Male,No,No,Yes,43,Yes,Yes,DSL,No,"No internet service","No internet service","No internet service",Yes,"No internet service","Two year",No,"Electronic check",68.93,2970.15,No,Clean
CUST-7606,Female,No,Yes,No,40,Yes,Yes,"Fiber optic",Yes,"No internet service",No,"No internet service",Yes,"No internet service",Month-to-month,No,"Credit card",85.30,3408.84,Yes,Clean
CUST-7607,Male,No,No,No,26,Yes,"No phone service","Fiber optic",Yes,"No internet service",No,No,No,Yes,"One year",Yes,"Mailed check",90.66,2353.35,Yes,Clean
CUST-7608,Male,No,No,Yes,29,Yes,No,"Fiber optic",No,No,Yes,Yes,No,"No internet service","One year",Yes,"Bank transfer",95.83,2782.22,No,Clean
CUST-7609,Male,No,No,No,32,Yes,No,"Fiber optic","No internet service","No internet service","No internet service",No,No,No,"Two year",Yes,"Bank transfer",69.96,2229.95,No,Clean
CUST-7610,Male,No,Yes,Yes,29,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",33.95,984.56,No,Clean
CUST-7611,Female,No,Yes,Yes,38,Yes,No,"Fiber optic",No,"No internet service",Yes,Yes,Yes,No,Month-to-month,No,"Mailed check",81.00,3078.19,Yes,Clean
CUST-7612,Male,No,Yes,No,63,Yes,No,"Fiber optic",No,"No internet service",Yes,"No internet service","No internet service",No,Month-to-month,No,"Credit card",89.05,5601.26,No,Clean
CUST-7613,Female,No,Yes,No,8,Yes,Yes,DSL,"No internet service",No,Yes,No,No,Yes,"Two year",No,"Mailed check",68.23,555.49,No,Clean
CUST-7614,Female,Yes,Yes,Yes,33,Yes,"No phone service","Fiber optic",Yes,Yes,Yes,"No internet service","No internet service",No,"Two year",Yes,"Credit card",103.38,3418.94,Yes,Clean
CUST-7615,Female,No,Yes,Yes,66,Yes,"No phone service",DSL,No,"No internet service",Yes,Yes,"No internet service","No internet service","One year",No,"Bank transfer",56.89,3748.64,No,Clean
CUST-7616,Male,No,No,No,23,Yes,Yes,"Fiber optic","No internet service",Yes,No,"No internet service","No internet service",Yes,"Two year",Yes,"Credit card",72.57,1671.63,Yes,Clean
CUST-7617,Female,No,Yes,No,11,Yes,No,"Fiber optic",No,No,"No internet service","No internet service","No internet service",Yes,Month-to-month,No,"Electronic check",83.39,922.66,No,Clean
CUST-7618,Female,No,No,No,59,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card",20.00,1174.14,No,Clean
CUST-7619,Female,No,No,No,67,Yes,No,"Fiber optic","No internet service",Yes,Yes,Yes,No,No,Month-to-month,No,"Bank transfer",96.46,6472.25,No,Clean
CUST-7620,Male,No,Yes,Yes,7,Yes,No,DSL,"No internet service",No,No,No,No,No,"One year",No,"Mailed check",51.69,353.14,No,Clean
CUST-7622,Female,No,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,"No internet service","No internet service",Month-to-month,Yes,"Electronic check",55.05,2748.99,Yes,Clean
CUST-7623,Female,Yes,Yes,Yes,25,Yes,No,"Fiber optic",No,Yes,No,"No internet service","No internet service",Yes,Month-to-month,No,"Electronic check",88.63,2213.82,No,Clean
